test,trial,nll_con,nll_unc,lambda_obs,p_boot,p_wilks,k_exceed,n_boot,chi2_dof_a,chi2_dof_b,dev_dof_a,dev_dof_b,gates,starts_used,optimizer_retries,converged,rejected,pass_trial
Di-charmonium,56,-12677.118882952453,-12677.303699062813,0.36963222072154167,0.92,0.831257129371968,46,50,0.8999984649553914,1.0426702451442196,0.8910059746179042,1.0538323617667793,PASS,153,0,True,False,True
Di-charmonium,54,-12682.911016402722,-12687.020200104933,8.21836740442086,0.08,0.016421173624453278,4,50,1.2347407075982282,0.8345584865920106,1.236823611600377,0.8465675896419598,PASS,153,0,True,False,True
Di-charmonium,49,-12520.5978758723,-12520.829090729072,0.4624297135451343,0.68,0.7935689440548684,34,50,0.8521780525780694,1.270949150827285,0.8541667157371816,1.273673169167108,PASS,153,0,True,False,True
Di-charmonium,46,-12409.092149316475,-12409.340388555149,0.49647847734740935,0.74,0.7801732733304179,37,50,1.156294518272029,1.55551454965192,1.193827161359166,1.3535584072823947,PASS,153,0,True,False,True
Di-charmonium,51,-12395.060598427586,-12401.334725392826,12.548253930479405,0.0,0.0018844355135461122,0,50,1.0515518778402453,1.1198060366553306,1.0740852566711443,1.1011082976254378,PASS,153,0,True,True,True
Di-charmonium,55,-11870.265130572508,-11878.91297785024,17.295694555461523,0.0,0.00017550425370249645,0,50,1.1761475126289125,1.3409227016544436,1.179805227040959,1.2841060777771698,PASS,153,0,True,True,True
Di-charmonium,60,-12731.069981187455,-12731.202671718926,0.26538106294174213,0.98,0.8757360629294378,49,50,0.762029658620167,1.0073496098435806,0.7732060077936489,1.0252513526894156,PASS,153,0,True,False,True
Di-charmonium,47,-12095.80252528661,-12096.004597832809,0.4041450923978118,0.9,0.8170356529611824,45,50,0.8952594372189421,0.9868573138002387,0.8866413427073238,0.9559558207009876,PASS,153,0,True,False,True
Di-charmonium,57,-12777.27416637387,-12779.302020362571,4.055707977400743,0.1,0.13161767130134472,5,50,1.2097060509377984,1.1698525782323614,1.2060236685191525,1.13847061236252,PASS,153,0,True,False,True
Di-charmonium,52,-11884.561099937013,-11886.73709244048,4.351985006935138,0.14,0.11349545312139586,7,50,0.8386991737872217,0.9318379807809175,0.8405108268980588,0.9373552547713297,PASS,153,0,True,False,True
Di-charmonium,59,-12675.880072144058,-12676.047882031122,0.3356197741268261,0.86,0.8455145626623755,43,50,1.0736567127611716,0.9354930829763582,1.0681785710786853,0.8980451940912141,PASS,153,0,True,False,True
Di-charmonium,61,-12859.057975255808,-12859.09819534709,0.08044018256259733,1.0,0.9605780010422977,50,50,1.0511494258215646,1.1804007629496136,1.0685791112435878,1.141069267928773,PASS,153,0,True,False,True
Di-charmonium,63,-12822.570849834607,-12822.884188197044,0.6266767248744145,0.82,0.7310025269216232,41,50,1.0890319388505119,1.0417583331367732,1.1141115801352164,0.9968085949114379,PASS,153,0,True,False,True
Di-charmonium,66,-12855.483693783797,-12855.724243475277,0.4810993829596555,0.86,0.7861955772557787,43,50,0.8418386412067669,0.9431833439643603,0.8422844770776097,0.9361485610532252,PASS,153,0,True,False,True
Di-charmonium,62,-12859.445538654254,-12859.99694271043,1.1028081123513402,0.68,0.5761403088619592,34,50,0.908601871777095,1.1421819710216674,0.914457255931695,1.0988562849151216,PASS,153,0,True,False,True
Di-charmonium,69,-12485.449694034993,-12485.481303232456,0.06321839492738945,0.98,0.9688851508759073,49,50,0.9867021437715648,1.0729510536331603,1.050239537151844,1.1057960905120547,PASS,153,0,True,False,True
Di-charmonium,65,-12425.610605131751,-12426.546656620983,1.8721029784646817,0.54,0.3921732826723735,27,50,0.8929294464588832,1.0638394484209153,0.9000789343266757,1.0661477127590206,PASS,153,0,True,False,True
Di-charmonium,67,-12674.053783250616,-12674.744080095592,1.3805936899516382,0.56,0.5014272008264498,28,50,0.9553057815884421,1.0961584786525944,0.9389918559211203,1.1034148759768447,PASS,153,0,True,False,True
Di-charmonium,64,-12812.972561841045,-12816.010273998694,6.075424315298733,0.0,0.04794445346497711,0,50,1.09636424254289,1.4052979393604936,1.0833990030016252,1.3712347214098917,PASS,153,0,True,True,True
Di-charmonium,70,-12261.173002313342,-12261.236980900412,0.12795717413973762,0.88,0.9380250851812927,44,50,0.7495799223197175,0.9139556539319093,0.7448144005822496,0.9504857680298677,PASS,153,0,True,False,True
Di-charmonium,75,-12842.14456550981,-12844.411892234602,4.534653449583857,0.22,0.10358873145707848,11,50,1.0745748781158204,0.8784213310151872,1.0747792818912743,0.8644967737115363,PASS,153,0,True,False,True
Di-charmonium,78,-12938.111175781607,-12939.768731879514,3.315112195814436,0.38,0.19060422943325328,19,50,1.319109649050857,0.8509975339232688,1.260185075437841,0.8118179823564873,PASS,153,0,True,False,True
Di-charmonium,72,-12211.52941705369,-12213.437421346278,3.8160085851741314,0.12,0.1483762068078126,6,50,1.1424285774250642,1.4300622139884853,1.1098727711705847,1.3882834972891924,PASS,153,0,True,False,True
Di-charmonium,68,-12589.945232695187,-12590.868916480944,1.8473675715140416,0.4,0.3970536830067827,20,50,0.9287924239329296,0.9013763068169458,0.9681471962509249,0.8983072679360904,PASS,153,0,True,False,True
Di-charmonium,76,-12601.267796809076,-12602.753749764082,2.9719059100134473,0.28,0.22628659695024533,14,50,1.0837974369160317,1.3234891353490277,1.0904599764728624,1.26069624165229,PASS,153,0,True,False,True
Di-charmonium,73,-12416.782140879151,-12418.839676248703,4.115070739102521,0.18,0.12776848425145904,9,50,0.8554697461209784,1.2944360777715525,0.8846267552159386,1.2140807508491969,PASS,153,0,True,False,True
Di-charmonium,71,-12506.407155667825,-12521.297640098228,29.78096886080675,0.0,3.413066727020464e-07,0,50,1.0098711777709268,1.0139039397354397,0.9936382503391883,1.0362065896506518,PASS,172,0,True,True,True
Di-charmonium,84,-12805.150010688156,-12805.802636255708,1.305251135105209,0.68,0.5206769081234872,34,50,0.9300655232563718,0.7867437551775266,0.9216319131225473,0.7874948632748735,PASS,153,0,True,False,True
Di-charmonium,80,-12513.29441669457,-12513.734891726577,0.8809500640127226,0.7,0.6437305558235101,35,50,1.0963359615428645,0.8297151333705548,1.1362544992115382,0.8250808196149023,PASS,153,0,True,False,True
Di-charmonium,77,-12434.395497152494,-12436.522722776452,4.254451247914403,0.04,0.11916745097169312,2,50,0.9524762003138032,1.2152289631831756,0.9481823798905633,1.1813256138352517,PASS,153,0,True,True,True
Di-charmonium,90,-12388.426644917621,-12388.957628573438,1.061967311634362,0.74,0.5880262696433989,37,50,1.2540588192019047,1.2027749316413012,1.2759151248334688,1.1757983651777886,PASS,153,0,True,False,True
Di-charmonium,81,-12716.976763869861,-12718.84850890882,3.7434900779189775,0.1,0.153854944549924,5,50,0.8392067428831224,1.111826139091442,0.850692309524338,1.1169607269033868,PASS,158,0,True,False,True
Di-charmonium,74,-12444.164868910815,-12448.382976583758,8.436215345886012,0.06,0.014726485481408091,3,50,1.063694854741411,1.1264870518938055,1.0498972744206436,1.0501048329641434,PASS,153,0,True,False,True
Di-charmonium,83,-12364.428171528874,-12364.71051848128,0.5646939048128843,0.84,0.7540120328560883,42,50,0.843697585659658,1.1288190719783222,0.8940571237941641,1.12124385488413,PASS,153,0,True,False,True
Di-charmonium,87,-12561.344675356631,-12562.06883074837,1.4483107834785187,0.78,0.4847338062854688,39,50,1.0459732207280916,0.6953375736519727,1.0421512857489659,0.6967173874766359,PASS,153,0,True,False,True
Di-charmonium,88,-12518.719673471856,-12518.807327657554,0.17530837139565847,1.0,0.9160776146949688,50,50,1.030494749078561,1.0753842145023453,1.0681985662675495,1.12558817128189,PASS,153,0,True,False,True
Di-charmonium,79,-12613.834962509527,-12615.43330724011,3.1966894611650787,0.2,0.20223098786889238,10,50,1.1262905808243524,1.0596394080149272,1.1378590274325935,1.017848403865261,PASS,153,0,True,False,True
Di-charmonium,82,-12644.531766243743,-12652.554809072322,16.046085657158983,0.0,0.0003278210005486226,0,50,2.1437604590500854,1.051640403897654,1.9115066692933584,1.0508986682029378,PASS,153,0,True,True,True
Di-charmonium,92,-12352.608435762471,-12353.469313124817,1.7217547246909817,0.44,0.4227909786606764,22,50,1.2675646626991475,0.7759919922254541,1.282028661164217,0.7806617586885899,PASS,153,0,True,False,True
Di-charmonium,85,-12373.835362358175,-12374.35181299822,1.0329012800903001,0.6,0.5966344647019409,30,50,0.7855339807543883,1.1978446133208895,0.7889320898719989,1.2031314804411006,PASS,153,0,True,False,True
Di-charmonium,86,-12523.369998391501,-12523.479296211355,0.21859563970792806,0.92,0.8964633931408023,46,50,1.2459784178652489,1.2315965288169386,1.2596995650068423,1.1361980672527618,PASS,153,0,True,False,True
Di-charmonium,91,-12693.514999690047,-12694.24843956801,1.4668797559243103,0.5,0.4802541298658315,25,50,1.2905590622193328,1.382087188858036,1.234359137881021,1.3208357977621226,PASS,153,0,True,False,True
Di-charmonium,89,-12591.521219001508,-12594.00796935952,4.973500716023409,0.12,0.0831798325301869,6,50,0.8425277935380625,1.287934448111596,0.8440066583619306,1.2697950332923786,PASS,153,0,True,False,True
Di-charmonium,94,-12477.106315578729,-12477.941172935953,1.669714714447764,0.62,0.43393637490773285,31,50,1.075485949777652,0.8605872500671221,1.062826506810992,0.8387161534623297,PASS,153,0,True,False,True
Di-charmonium,93,-12633.9679144894,-12636.317837630171,4.699846281542705,0.3,0.09537649249749058,15,50,1.1446780500450555,1.0620752645416132,1.1356477317012126,1.035415039429753,PASS,153,0,True,False,True
Di-charmonium,96,-12472.678011177599,-12473.510627686135,1.665233017072751,0.7,0.4349098509628251,35,50,1.221804389286633,0.9899701390024073,1.2426007389636173,0.9774846324107052,PASS,153,0,True,False,True
Di-charmonium,99,-12023.564224932428,-12025.170808562187,3.213167259516922,0.28,0.2005716720037618,14,50,0.8186906455707428,1.2111269005692162,0.8203965296064094,1.2033052965565363,PASS,153,0,True,False,True
Di-charmonium,100,-12301.451902585944,-12301.518789105772,0.13377303965535248,1.0,0.9353013334712131,50,50,0.9280952590244178,0.8898996346201381,0.9148711342475595,0.928454076739036,PASS,153,0,True,False,True
Di-charmonium,95,-12415.841739838721,-12416.222174473038,0.7608692686335417,0.62,0.6835642441597398,31,50,1.045506110133267,1.2727843824005975,1.04042796492835,1.2362148762396725,PASS,153,0,True,False,True
Di-charmonium,97,-12207.094925419697,-12217.834128928756,21.47840701811947,0.0,2.167819786713654e-05,0,50,0.8002702828032715,0.8344503042702514,0.8074058002041969,0.8553054795798245,PASS,153,0,True,True,True
Di-charmonium,102,-12457.593475202615,-12461.137957797964,7.088965190698218,0.0,0.02888356313407736,0,50,0.9235933628425036,1.3070952892631627,0.9331614389927638,1.2349015218364197,PASS,153,0,True,True,True
Di-charmonium,98,-12405.0202129513,-12406.072011970991,2.103598039382632,0.32,0.3493087701521753,16,50,1.1349639667126794,1.3071706987464131,1.1383614331447094,1.2368538526846573,PASS,153,0,True,False,True
Di-charmonium,104,-12935.20971648765,-12935.325710840649,0.2319887059966277,0.88,0.890480251826758,44,50,1.0175239888187029,1.077917901872208,1.032747307515164,1.0679581819113864,PASS,153,0,True,False,True
Di-charmonium,108,-12170.549754327907,-12170.957153273373,0.8147978909328231,0.7,0.6653786875336415,35,50,1.0617607462405936,1.0456139281951746,1.0616037533248528,1.0849937805592051,PASS,153,0,True,False,True
Di-charmonium,103,-12415.310487848315,-12415.484006048526,0.34703640042062034,0.88,0.8407018500721606,44,50,1.082875459067793,0.8948323855007504,1.0753647696663298,0.9069545270597777,PASS,153,0,True,False,True
Di-charmonium,106,-12374.742419020786,-12376.260428494212,3.036018946851982,0.2,0.21914767235256583,10,50,0.9226474423441025,1.270255355539391,0.9068485244659946,1.2358954135426403,PASS,153,0,True,False,True
Di-charmonium,109,-11989.286334601604,-11989.32126153822,0.06985387323220493,0.98,0.9656759692341763,49,50,0.9839983011564448,0.8806790192511473,0.9862303827736958,0.9161187099912628,PASS,153,0,True,False,True
Di-charmonium,111,-12287.807917316279,-12289.228154632106,2.8404746316555247,0.36,0.24165666114101836,18,50,1.1256832549265048,1.1499346381058977,1.1353748997328212,1.1678760510360657,PASS,153,0,True,False,True
Di-charmonium,112,-12801.757675901388,-12802.55087701714,1.5864022315035982,0.68,0.45239430838614314,34,50,0.871507504658843,1.0065040066842403,0.8566698475746917,0.9941875776836789,PASS,153,0,True,False,True
Di-charmonium,101,-12537.459292073809,-12541.162034854431,7.405485561244859,0.04,0.024655808171689886,2,50,0.7687025867665416,1.275909374810059,0.7588948689879716,1.2357992125141795,PASS,153,0,True,True,True
Di-charmonium,115,-12910.942567935132,-12911.483180854022,1.0812258377809485,0.68,0.5823911843997502,34,50,0.8833955498905939,1.157169062790549,0.8829972103446726,1.1551898113232324,PASS,153,0,True,False,True
Di-charmonium,110,-12672.511722238964,-12676.525395080254,8.027345682581654,0.04,0.018066916312034498,2,50,1.0285044199358404,0.967659538803821,1.0415179588678565,0.9564653995511508,PASS,153,0,True,True,True
Di-charmonium,114,-12647.008991908906,-12651.55275882964,9.087533841469849,0.28,0.010633276308243622,14,50,1.0191660990210036,0.9781671927596027,1.0139659803368157,0.9737120813187222,PASS,153,0,True,False,True
Di-charmonium,107,-12559.539687294857,-12560.40277992936,1.726185269006237,0.44,0.42185541822025074,22,50,0.8376687547092291,1.303117716941598,0.8810571152511592,1.2147922232601813,PASS,153,0,True,False,True
Di-charmonium,105,-12283.413543697483,-12288.57830458236,10.329521769752319,0.02,0.005714429082069095,1,50,1.017407819990374,1.4264148656321505,1.0476386993786184,1.3727701956883942,PASS,153,0,True,True,True
Di-charmonium,113,-12591.519922364776,-12592.735220827284,2.430596925016289,0.58,0.2966214706931174,29,50,1.1737038268278708,1.0280121691847566,1.1939767280136695,1.0594908849717333,PASS,153,0,True,False,True
Di-charmonium,118,-12519.475506333807,-12522.536756940379,6.122501213143551,0.12,0.04682909381150202,6,50,0.7957080513606918,0.8467470570400591,0.8120951625936677,0.864769746118143,PASS,153,0,True,False,True
Di-charmonium,117,-12571.656501662292,-12572.189942572506,1.0668818204285344,0.46,0.5865831133339687,23,50,1.2699216842183214,1.3420024752600748,1.2475461253867968,1.2530865598498664,PASS,153,0,True,False,True
Di-charmonium,119,-12766.97830047694,-12767.19182632408,0.42705169428154477,0.84,0.8077312823365873,42,50,0.8269550157803366,1.0420490665134012,0.832946446155633,1.0393381643401907,PASS,153,0,True,False,True
Di-charmonium,116,-12708.572765329322,-12709.042936177702,0.9403416967616067,0.76,0.6248954967782954,38,50,1.2605367574774138,1.394334513044633,1.2349985000597792,1.3172508293746483,PASS,153,0,True,False,True
Di-charmonium,121,-12739.04188200205,-12742.607340383203,7.130916762307606,0.04,0.02828401765166355,2,50,1.2218516640637929,1.0969534941487415,1.2022134104456135,1.0868478799962304,PASS,153,0,True,True,True
Di-charmonium,120,-12595.760951530632,-12597.554256704108,3.5866103469525115,0.12,0.16640924828955805,6,50,0.6975997467145515,1.4860812794479494,0.6735269400772085,1.2707201542804392,PASS,153,0,True,False,True
Di-charmonium,122,-12636.983791835251,-12638.234281281078,2.5009788916540856,0.22,0.28636460259448693,11,50,1.1519125174904938,1.113331075527311,1.149006180975595,1.0718246083333478,PASS,153,0,True,False,True
Di-charmonium,123,-12740.111083896592,-12741.930788185638,3.639408578092116,0.12,0.1620736708081193,6,50,1.3402016662100888,1.0076543148501311,1.3508970605705708,1.000733543134855,PASS,153,0,True,False,True
Di-charmonium,124,-12898.95814092291,-12898.989410607997,0.06253937017390854,0.94,0.9692141552236334,47,50,1.0109899176389041,1.0670422667594472,1.0066689939203337,1.082722998074092,PASS,153,0,True,False,True
Di-charmonium,126,-12624.254306003386,-12624.444875060948,0.3811381151244859,0.88,0.8264886804647762,44,50,0.8478874706264169,0.9677867268193915,0.8677738544639445,0.9884130167998906,PASS,153,0,True,False,True
Di-charmonium,127,-12638.65515942459,-12639.025033019208,0.7397471892363683,0.82,0.690821648692772,41,50,0.8560988050187538,0.9750982340869319,0.8691108078198698,0.9726683227979095,PASS,153,0,True,False,True
Di-charmonium,125,-12327.37499786856,-12330.070419986898,5.390844236677367,0.02,0.06751387691287491,1,50,1.3441957003934857,1.117546909309867,1.3610897567917093,1.09716988950285,PASS,153,0,True,True,True
Di-charmonium,128,-12895.592450479515,-12895.974194486596,0.7634880141631584,0.8,0.6826697894705369,40,50,0.6981992052214504,1.3857061715785601,0.6990523231620626,1.3727179310493351,PASS,153,0,True,False,True
Di-charmonium,129,-12575.445521324407,-12575.548457715433,0.20587278205130133,0.88,0.90218435867812,44,50,1.0366819313183395,1.1706942381182597,1.0313230894054815,1.2083425709518612,PASS,153,0,True,False,True
Di-charmonium,130,-12506.055140425717,-12506.638033100457,1.1657853494798474,0.64,0.5582811029400456,32,50,0.9704916246335228,1.3585022873967674,0.9711714966153024,1.3023309198776485,PASS,153,0,True,False,True
Di-charmonium,131,-12577.95220452799,-12578.772177661216,1.6399462664521707,0.52,0.44044348764264407,26,50,0.9495429473993895,1.4490839962817397,0.920879805733972,1.4395171765532007,PASS,153,0,True,False,True
Di-charmonium,133,-12622.561520333327,-12623.310087960956,1.4971352552565804,0.58,0.4730436423469383,29,50,0.925031509775291,0.9320619418313468,0.9137042765852661,0.9342733072666289,PASS,153,0,True,False,True
