Lambda_obs,bootstrap_lambda_mean,bootstrap_lambda_median,bootstrap_lambda_std,bootstrap_n,bootstrap_n_exceeded,bootstrap_n_valid,bootstrap_restarts,chi2_dof_a,chi2_dof_b,converged,dof_diff,fit_converged,gates,identifiable,n_bootstrap,n_restarts,nll_constrained,nll_unconstrained,p_boot,p_wilks,phi_spread,r_spread,rejected,stats_level,test,trial,verdict
0.1619123983909958,1.7773047673176778,1.064824593992853,1.8423811319946015,200,185,200,80,1.1508141756738455,0.9715331264160814,True,2,True,PASS,True,200,80,-12664.213736350262,-12664.294692549458,0.925,0.9222340851548321,55.386324699055685,0.12659835886327286,0,1.0,Di-charmonium,7,NOT_REJECTED
9.836612659335515,1.8265576500313307,1.2333550383992815,1.8695646779559727,200,1,200,80,1.0796444086800918,0.9350960014307289,True,2,True,PASS,True,200,80,-12343.250313238148,-12348.168619567816,0.005,0.007311503642916217,57.9184268044261,0.12530615553438315,1,1.0,Di-charmonium,5,DISFAVORED
7.02092991669997,1.957998669392407,1.2883776792655226,2.2443372105666026,200,5,200,80,0.8639012783802908,1.0183631346959654,True,2,True,PASS,True,200,80,-12640.819774535172,-12644.330239493522,0.025,0.029883016848070487,51.63408384548746,0.11654339877662515,1,1.0,Di-charmonium,10,DISFAVORED
13.701549151650397,2.0994108502800906,1.368780337533508,2.1383360380151872,200,0,200,80,1.1977312576820007,1.6506790720066686,True,2,True,PASS,True,200,80,-12674.169876043845,-12681.02065061967,0.0,0.0010586353818775596,47.80481346421891,0.09077451420258983,1,1.0,Di-charmonium,15,DISFAVORED
6.881467577775766,1.8476091190093689,1.2697530765556166,1.8991197510213118,200,6,200,80,1.4258484089152998,1.2883005231458355,True,2,True,PASS,True,200,80,-12825.619828019037,-12829.060561807924,0.03,0.032041165248515524,48.02797148646186,0.09570326990358118,1,1.0,Di-charmonium,1,DISFAVORED
2.7568115106732876,1.9746936500317873,1.4221345339701656,2.075167064492744,200,47,200,80,1.0985496066093925,1.2433827011949083,True,2,True,PASS,True,200,80,-12248.091277164678,-12249.469682920015,0.235,0.25197995070339596,52.22955974139788,0.0948260299367002,0,1.0,Di-charmonium,8,NOT_REJECTED
7.841810203524801,2.064635744424786,1.2866449067116719,2.467785282416317,200,7,200,80,0.862717664759666,0.8332848444939531,True,2,True,PASS,True,200,80,-12573.764113509276,-12577.685018611039,0.035,0.01982314465910151,52.48102310152575,0.11174844079457485,1,1.0,Di-charmonium,14,DISFAVORED
4.515362821821327,1.9621308316600845,1.1581749017691436,2.1318826013527943,200,25,200,80,0.8153425837698381,1.6713411818401833,True,2,True,PASS,True,200,80,-12605.965408225964,-12608.223089636875,0.125,0.10459271135364445,54.51269399732869,0.09313679938122864,0,1.0,Di-charmonium,0,NOT_REJECTED
2.854028568526701,1.9007358840605435,1.2923834600342161,1.9547974392425491,200,45,200,80,0.8652238805453939,1.5107452541162967,True,2,True,PASS,True,200,80,-12456.33211470499,-12457.759128989253,0.225,0.2400244983807014,52.45904745709103,0.09780473253421262,0,1.0,Di-charmonium,27,NOT_REJECTED
2.940183243212232,1.957000245389147,1.225495398381554,2.047258406158876,200,49,200,80,0.9358999867429442,1.4111323855465674,True,2,True,PASS,True,200,80,-12966.740128519745,-12968.21022014135,0.245,0.2299044200095115,53.84019602962836,0.09402808571099944,0,1.0,Di-charmonium,26,NOT_REJECTED
0.1913437468574557,1.8784271895598101,1.3456811762669076,1.8772569925480054,200,181,200,80,1.0995979067835393,0.9225133543959478,True,2,True,PASS,True,200,80,-12489.532269461322,-12489.627941334751,0.905,0.9087621561625913,52.34101247530928,0.10208152512140725,0,1.0,Di-charmonium,22,NOT_REJECTED
3.6194968362615327,1.9037620689262895,1.2809989886002313,2.077061965921547,200,24,200,80,0.9325295174105371,1.445340039896256,True,2,True,PASS,True,200,80,-12567.2675279668,-12569.07727638493,0.12,0.16369531439589946,52.44288547608977,0.088672215759167,0,1.0,Di-charmonium,13,NOT_REJECTED
4.623634615381889,1.8781594390924703,1.2960188874596952,1.7291515300730085,200,17,200,80,0.9776223115545167,1.242186068546003,True,2,True,PASS,True,200,80,-12477.207535552445,-12479.519352860136,0.085,0.0990810271349909,52.06303804037879,0.09076220079192424,0,1.0,Di-charmonium,11,NOT_REJECTED
0.5350051326931862,1.8132232061924412,1.1844997187283752,1.772234849013115,200,152,200,80,0.8878758683277652,0.9515486693954042,True,2,True,PASS,True,200,80,-12654.76454686561,-12655.032049431957,0.76,0.765288366625113,54.37258315139332,0.128243089644433,0,1.0,Di-charmonium,9,NOT_REJECTED
3.9340929431273253,2.0119008605174233,1.353106434060237,2.0156035493392714,200,32,200,80,0.9336664120271716,0.9110549183283039,True,2,True,PASS,True,200,80,-12289.775808112623,-12291.742854584187,0.16,0.13986935486891294,51.91526385534606,0.11109014661682944,0,1.0,Di-charmonium,12,NOT_REJECTED
4.432707391672011,1.9833876193538311,1.2002872670618672,2.0220819656722826,200,25,200,80,0.91945007083462,0.8886557713835136,True,2,True,PASS,True,200,80,-12529.41943820761,-12531.635791903445,0.125,0.109005853557121,56.82823391786383,0.09213224281602558,0,1.0,Di-charmonium,6,NOT_REJECTED
1.6997629544384836,1.936211846138027,1.2737441932492857,2.0441898386173314,200,81,200,80,0.8423437292965076,1.6156583748490176,True,2,True,PASS,True,200,80,-12579.2900884196,-12580.13996989682,0.405,0.42746559335720513,52.62697707236887,0.09514611854489433,0,1.0,Di-charmonium,2,NOT_REJECTED
4.160819381970214,1.7996951674931676,1.2914899706443066,1.9981353615924242,200,19,200,80,0.9873340934219678,1.3507225076282343,True,2,True,PASS,True,200,80,-12699.998211464692,-12702.078621155677,0.095,0.1248790399000076,51.493269685166844,0.1027673003117048,0,1.0,Di-charmonium,3,NOT_REJECTED
0.6318653357811854,2.012037779301412,1.288653700548366,2.1984954024607126,200,143,200,80,0.9533659708898821,0.7314607808056571,True,2,True,PASS,True,200,80,-12154.106683813528,-12154.422616481419,0.715,0.7291085409309606,55.12611231325114,0.11347567768712054,0,1.0,Di-charmonium,17,NOT_REJECTED
3.9812123082701873,1.8761862586181497,1.3429490674589033,1.7347375981412432,200,26,200,80,0.8426043742707138,1.8619936296481974,True,2,True,PASS,True,200,80,-12037.51254367147,-12039.503149825605,0.13,0.13661259205557874,52.7911914661041,0.07112188570280491,0,1.0,Di-charmonium,4,NOT_REJECTED
6.686036381281156,1.8211332235925477,1.230681714832599,1.7795330631963449,200,4,200,80,0.9335679747275346,1.2760056106720485,True,2,True,PASS,True,200,80,-12457.750358418944,-12461.093376609584,0.02,0.03533016347124618,52.51805765824852,0.08718387614842181,1,1.0,Di-charmonium,30,DISFAVORED
2.9399341886637558,2.0161725214101605,1.3260223708550711,1.9887013226885673,200,49,200,80,0.9819034226249524,1.0171410264706628,True,2,True,PASS,True,200,80,-12293.49261257728,-12294.962579671612,0.245,0.22993305116291318,60.46317150686363,0.13974259870226732,0,1.0,Di-charmonium,33,NOT_REJECTED
0.41864821952185594,1.9782950377005795,1.3031072077048975,1.9175447577425015,200,168,200,80,0.8978748942832284,0.927694443936248,True,2,True,PASS,True,200,80,-12397.56124899041,-12397.770573100172,0.84,0.8111322971403383,50.94397741984472,0.0964820690892551,0,1.0,Di-charmonium,32,NOT_REJECTED
3.7455743901009555,1.7503134919157288,1.212766717525028,1.6747851983375348,200,26,200,80,1.1909230381714428,1.3328973885837787,True,2,True,PASS,True,200,80,-12617.329753458238,-12619.202540653288,0.13,0.15369468720342194,50.51047591056053,0.09836567658568635,0,1.0,Di-charmonium,42,NOT_REJECTED
0.38265126808255445,1.8724250698178606,1.3679409919400314,1.9548823371040427,200,166,200,80,1.3271066564335272,1.0897769779624795,True,2,True,PASS,True,200,80,-12205.72276684715,-12205.91409248119,0.83,0.8258636150536587,50.413434449546216,0.08995479582861275,0,1.0,Di-charmonium,35,NOT_REJECTED
3.1410176738136215,1.8014589089828952,1.2189920534028715,1.7692566308855568,200,38,200,80,0.8371384960396657,1.0893069354992475,True,2,True,PASS,True,200,80,-12852.626658089723,-12854.19716692663,0.19,0.20793934821839444,53.24392085909038,0.10364684987663823,0,1.0,Di-charmonium,31,NOT_REJECTED
5.206920967299084,1.8198529076639238,1.1839244806494662,1.8054677281784721,200,14,200,80,1.101511442217281,0.9243622151051315,True,2,True,PASS,True,200,80,-12886.170243142493,-12888.773703626142,0.07,0.07401699990988653,52.984861400067366,0.09834962976658307,0,1.0,Di-charmonium,38,NOT_REJECTED
4.360387977601931,1.8493961196847966,1.3826091004759746,1.7991378162497462,200,16,200,80,0.9059015280867724,1.1354037781604598,True,2,True,PASS,True,200,80,-12562.073975891251,-12564.254169880052,0.08,0.11301960397629407,59.285418034358,0.09471654321947323,0,1.0,Di-charmonium,36,NOT_REJECTED
1.4685346606747771,1.906694289207047,1.108206058704809,2.0432126744901584,200,85,200,80,0.7460218252954722,0.9780566543572982,True,2,True,PASS,True,200,80,-12233.054468152033,-12233.78873548237,0.425,0.47985690680960313,51.020617937086286,0.09400422058839088,0,1.0,Di-charmonium,34,NOT_REJECTED
6.457048308184312,1.9497401400727892,1.3836423739493284,1.9008652155294872,200,6,200,80,1.1829666451658396,0.8202651312505629,True,2,True,PASS,True,200,80,-12728.11429167631,-12731.342815830401,0.03,0.039615922662823655,44.804018428532444,0.08597354596194717,1,1.0,Di-charmonium,41,DISFAVORED
4.260688199643482,1.8021891930721814,1.2308299656624513,1.7586674216070537,200,19,200,80,1.3676990071508863,1.0192857781380382,True,2,True,PASS,True,200,80,-12641.91505108555,-12644.045395185372,0.095,0.11879640899541821,50.55646853449907,0.09701199133210346,0,1.0,Di-charmonium,37,NOT_REJECTED
7.9423190188463195,1.8567238533256931,1.2400451208927734,1.9971496444162522,200,3,200,80,0.9089753820313667,1.132448984249745,True,2,True,PASS,True,200,80,-12606.819294797384,-12610.790454306807,0.015,0.0188515618939894,53.28031213287608,0.09827324238849078,1,1.0,Di-charmonium,40,DISFAVORED
1.5070647672655468,1.8220775279123211,1.1910733404695293,1.8827891262174115,200,85,200,80,1.100004646827554,0.8690965952187425,True,2,True,PASS,True,200,80,-12553.630468465055,-12554.384000848688,0.425,0.47070091642661716,52.96029231055194,0.10309978564826816,0,1.0,Di-charmonium,49,NOT_REJECTED
6.2433123965674895,1.7468096423993222,1.1921336091641024,1.7259078213217707,200,8,200,80,0.6925488353118089,1.1513447378929538,True,2,True,PASS,True,200,80,-13028.048375507773,-13031.170031706057,0.04,0.044084095921117616,50.097089908005735,0.08962696587961254,1,1.0,Di-charmonium,39,DISFAVORED
1.675400574978994,1.8118236425166083,1.1388583539928732,1.9735806414784036,200,69,200,80,1.0914247911603232,0.8369151743531484,True,2,True,PASS,True,200,80,-12371.009171018173,-12371.846871305663,0.345,0.43270447598523165,49.68835041607642,0.08946752211739546,0,1.0,Di-charmonium,43,NOT_REJECTED
4.708889287208876,1.9794639088223915,1.340679614357441,2.0124115112340344,200,20,200,80,1.1774532473602353,1.106716390120897,True,2,True,PASS,True,200,80,-11973.882021025562,-11976.236465669166,0.1,0.09494622088664584,50.71898796047097,0.09923481040569594,0,1.0,Di-charmonium,47,NOT_REJECTED
1.0517427787053748,1.84630677339528,1.2494846947718088,2.0287335977267356,200,105,200,80,0.9409433757931536,0.8830272652212119,True,2,True,PASS,True,200,80,-12515.177778377725,-12515.703649767078,0.525,0.5910401138452934,56.60933801148146,0.11228366646157138,0,1.0,Di-charmonium,46,NOT_REJECTED
0.4272786095389165,1.822471896217503,1.1086160412952495,2.014095135450728,200,165,200,80,1.2692254424169185,0.8558126713955994,True,2,True,PASS,True,200,80,-12828.53407690044,-12828.74771620521,0.825,0.8076396442592958,37.95768928669725,0.08411184615859747,0,1.0,Di-charmonium,44,NOT_REJECTED
4.355774647890939,1.8675719293140163,1.2715542289611221,1.971154418679909,200,17,200,80,1.1372597487106606,1.0945069900698812,True,2,True,PASS,True,200,80,-12530.286362462937,-12532.464249786883,0.085,0.11328060322794375,54.65431034061416,0.1183758191997128,0,1.0,Di-charmonium,48,NOT_REJECTED
1.0375373805800336,1.8975372258102254,1.1262979294760953,2.0186292693620276,200,105,200,80,0.8735409572664212,1.1039579379605822,True,2,True,PASS,True,200,80,-12345.73648820011,-12346.2552568904,0.525,0.5952530377620457,54.493820531163095,0.09347751827915898,0,1.0,Di-charmonium,45,NOT_REJECTED
