Lambda_obs,bootstrap_lambda_mean,bootstrap_lambda_median,bootstrap_lambda_std,bootstrap_n,bootstrap_n_exceeded,bootstrap_n_valid,bootstrap_restarts,chi2_dof_a,chi2_dof_b,converged,dof_diff,fit_converged,gates,identifiable,n_bootstrap,n_restarts,nll_constrained,nll_unconstrained,p_boot,p_wilks,phi_spread,r_spread,rejected,stats_level,test,trial,verdict
6.239857368520461,1.8565262704254293,1.0916903169554644,1.9557685620363376,200,8,200,80,1.011378234393913,1.0032414376536332,True,2,True,PASS,True,200,80,-33054.915130250236,-33058.035058934496,0.04,0.044160317633117785,32.727800668983036,0.1273974020702559,1,1.0,Zc-like,20,DISFAVORED
1.1154098936385708,1.8225380732721623,1.1239156480760357,1.8649138301040449,200,100,200,80,1.2290779793869941,0.8881937184876976,True,2,True,PASS,True,200,80,-33266.79475867621,-33267.35246362303,0.5,0.5725215245351003,25.709357778047913,0.09200630736202317,0,1.0,Zc-like,3,NOT_REJECTED
7.491649312825757,2.0427415204016963,1.2954473407298792,2.115862026145899,200,6,200,80,1.1569189859257407,0.9635133591277594,True,2,True,PASS,True,200,80,-33214.08602230971,-33217.831846966124,0.03,0.02361614580920479,34.95342118697046,0.1402522960733814,1,1.0,Zc-like,9,DISFAVORED
1.7187515485275071,1.8393752940182184,1.3899745321596129,1.5903772765911184,200,81,200,80,1.01701487267146,0.835274688182599,True,2,True,PASS,True,200,80,-33163.78259023071,-33164.64196600497,0.405,0.42342631344148907,35.84515334691976,0.1390984244808572,0,1.0,Zc-like,13,NOT_REJECTED
0.15290896416991018,1.9084708745154513,1.3999109446758666,1.7268655854534187,200,185,200,80,0.9948014175257922,1.0990467768574723,True,2,True,PASS,True,200,80,-33186.5486460466,-33186.62510052868,0.925,0.9263950809017372,35.058919296814935,0.1405134270279361,0,1.0,Zc-like,17,NOT_REJECTED
4.427468573558144,2.05536960922469,1.3676567353641076,2.034371340845552,200,24,200,80,0.7584860662590844,0.891587315761922,True,2,True,PASS,True,200,80,-33248.07189175495,-33250.28562604173,0.12,0.10929175876505925,24.526775681827115,0.09449890733291384,0,1.0,Zc-like,1,NOT_REJECTED
2.232530366629362,1.765482014465906,1.201823730484648,1.6623421943294963,200,58,200,80,1.2807283706037604,1.0427685057136913,True,2,True,PASS,True,200,80,-33736.34119235676,-33737.45745754008,0.29,0.3275006682946108,33.298907910575544,0.13688072488954856,0,1.0,Zc-like,15,NOT_REJECTED
1.7835475980537012,1.9908604274753452,1.340845272907245,2.0928679350585067,200,74,200,80,0.9912070004963206,0.9768021083435117,True,2,True,PASS,True,200,80,-33793.40383937245,-33794.295613171475,0.37,0.4099279776319632,36.59710615294378,0.13438325276045862,0,1.0,Zc-like,19,NOT_REJECTED
3.89178644536878,1.9335212591953495,1.285371812738049,2.11354207647887,200,32,200,80,0.885141308184163,1.0325964691150598,True,2,True,PASS,True,200,80,-33298.6551876586,-33300.601080881286,0.16,0.14285956093059649,24.553545147055733,0.10538343142852027,0,1.0,Zc-like,30,NOT_REJECTED
3.7736421715235338,1.9746067884328478,1.5166480294647045,1.9417230206538083,200,29,200,80,1.5614701820450647,0.8688254425668973,True,2,True,PASS,True,200,80,-34024.68717662502,-34026.57399771078,0.145,0.15155281729773062,1.2672226640828699,0.006841702768457391,0,1.0,Zc-like,5,NOT_REJECTED
0.5337520264729392,1.8267506577509538,1.2020625649747672,1.7646440637102507,200,151,200,80,0.9855741061995291,0.9796446589169544,True,2,True,PASS,True,200,80,-33344.09029132213,-33344.357167335365,0.755,0.7657680106769085,22.652590862750827,0.09463797321784621,0,1.0,Zc-like,16,NOT_REJECTED
0.9293741041910835,2.102960076111249,1.4283050237654606,2.1495750527474544,200,125,200,80,1.0240185894368592,0.8145155063948402,True,2,True,PASS,True,200,80,-32311.347286037402,-32311.811973089498,0.625,0.6283317095163781,42.81499794268055,0.1439010236152752,0,1.0,Zc-like,21,NOT_REJECTED
1.5362240356917027,1.7624134639285693,1.2393043119609501,1.6927622516032432,200,83,200,80,1.1721148875176057,1.242223606342677,True,2,True,PASS,True,200,80,-34598.412293746114,-34599.18040576396,0.415,0.4638880544405304,40.40741942395083,0.16883228273837814,0,1.0,Zc-like,18,NOT_REJECTED
0.07036396989133209,1.8157475318695742,1.3978928852147874,1.6408148508094922,200,195,200,80,0.7731653133136404,1.047361263378797,True,2,True,PASS,True,200,80,-33629.056580146,-33629.09176213095,0.975,0.9654297065970955,39.81548362350303,0.12726542810638533,0,1.0,Zc-like,7,NOT_REJECTED
4.986894310481148,1.6760581368416023,1.1601618922804846,1.79520012879767,200,8,200,80,1.231888564656218,1.153690947894107,True,2,True,PASS,True,200,80,-33133.21698828497,-33135.71043544021,0.04,0.08262465508841743,34.50104320817929,0.1382338059906448,1,1.0,Zc-like,24,DISFAVORED
1.442843333541532,1.7998180315882564,1.1070675722639862,1.738742814587707,200,85,200,80,0.988840403841607,1.2502943229685866,True,2,True,PASS,True,200,80,-33723.26262383453,-33723.9840455013,0.425,0.48606074811540934,33.74658247797531,0.1227028592234995,0,1.0,Zc-like,4,NOT_REJECTED
1.2376803493825719,1.6744485568798972,1.183121910704358,1.5763666573987352,200,97,200,80,0.7874849699381146,0.8301578454939665,True,2,True,PASS,True,200,80,-33211.163646464265,-33211.78248663896,0.485,0.5385687211280177,31.80932649723684,0.12208956279239339,0,1.0,Zc-like,14,NOT_REJECTED
2.5072070375608746,1.804538963445657,1.2147618761964623,1.7756899965018007,200,50,200,80,1.220875054058948,1.040750460051257,True,2,True,PASS,True,200,80,-33591.542625609836,-33592.79622912862,0.25,0.2854742293938183,32.52903816684246,0.1233915204846523,0,1.0,Zc-like,25,NOT_REJECTED
0.6031753987335833,1.8729945105858223,1.2643814170078258,1.8601218839207503,200,141,200,80,1.2205429043957892,1.0597624767382663,True,2,True,PASS,True,200,80,-33190.594087511075,-33190.89567521044,0.705,0.7396429572911869,22.695153110070983,0.09811177643174229,0,1.0,Zc-like,0,NOT_REJECTED
1.2680697320902254,1.9955308571918795,1.3577902556789923,1.9391496178585401,200,103,200,80,0.9354629236158948,0.9391980610508615,True,2,True,PASS,True,200,80,-33519.08269017414,-33519.71672504018,0.515,0.5304471939437605,24.091765874452634,0.08952678173643056,0,1.0,Zc-like,33,NOT_REJECTED
0.15601043100468814,2.11117867455866,1.4459720569784622,2.053400883145453,200,185,200,80,0.8549809806787355,1.035371655808607,True,2,True,PASS,True,200,80,-32891.21419476067,-32891.292199976175,0.925,0.9249596024019846,24.10818052486987,0.09086798028974262,0,1.0,Zc-like,31,NOT_REJECTED
7.0797773338417755,2.1365716372332098,1.4279215850110631,2.1483161180769605,200,8,200,80,1.0885426158843978,1.1405602692416228,True,2,True,PASS,True,200,80,-33529.516944858486,-33533.05683352541,0.04,0.029016557405053933,24.40714695662001,0.09827181149314282,1,1.0,Zc-like,36,DISFAVORED
0.8634061113843927,1.8820872122017227,1.2555888559927553,1.8174935423565683,200,126,200,80,0.7862814949373171,1.0773811756145373,True,2,True,PASS,True,200,80,-33038.480396807354,-33038.912099863046,0.63,0.6494021843392779,0.26028535520228485,0.0020369646375604346,0,1.0,Zc-like,40,NOT_REJECTED
6.275842471324722,1.8524592749728164,1.2824805430536799,1.787784228589245,200,9,200,80,0.8297309361824348,0.8585042327031627,True,2,True,PASS,True,200,80,-34548.164540438884,-34551.302461674546,0.045,0.04337286622164915,0.6941039133205439,0.0038268177847324046,1,1.0,Zc-like,45,DISFAVORED
8.171240550596849,1.8882526248808427,1.5350036775016633,1.6387395014164592,200,0,200,80,1.0738902145324076,0.9301921323640179,True,2,True,PASS,True,200,80,-33307.63280036058,-33311.71842063588,0.0,0.016812707573814145,23.708371706691388,0.09421892318029215,1,1.0,Zc-like,43,DISFAVORED
0.26446041247982066,1.9893536212408798,1.4154226849932456,1.9501911175711757,200,180,200,80,1.2246477955406891,0.8737427818498612,True,2,True,PASS,True,200,80,-33179.77120283434,-33179.90343304058,0.9,0.8761392791330423,23.284064657403878,0.08436526704025787,0,1.0,Zc-like,46,NOT_REJECTED
0.04084626381518319,1.7974749889589565,1.1040081945402562,1.973983505452179,200,195,200,80,0.8301501782991115,0.9205105278266414,True,2,True,PASS,True,200,80,-34241.705949836745,-34241.72637296865,0.975,0.9797840077076101,24.9554445642944,0.09187194326090338,0,1.0,Zc-like,34,NOT_REJECTED
3.4218789858568925,1.8057414603611597,1.3234230386024137,1.809344336085062,200,27,200,80,1.416333070653718,0.7853216649412863,True,2,True,PASS,True,200,80,-33434.33415907516,-33436.04509856809,0.135,0.18069595027929064,24.678720491172204,0.08473276515371574,0,1.0,Zc-like,42,NOT_REJECTED
5.007570174115244,1.7466401490967383,1.3240866761798316,1.5650122080615005,200,7,200,80,1.0515123651391727,1.117466812884433,True,2,True,PASS,True,200,80,-33737.0754515313,-33739.57923661836,0.035,0.08177488702792102,24.95805459015498,0.09170136625515622,1,1.0,Zc-like,47,DISFAVORED
4.816236988423043,1.7985839343134102,1.4018838379497538,1.5980401651148948,200,13,200,80,0.7838974046736774,1.1327745274120915,True,2,True,PASS,True,200,80,-33538.60868764715,-33541.016806141364,0.065,0.08998444164457775,24.663544674668174,0.09013178435430257,0,1.0,Zc-like,48,NOT_REJECTED
1.4680052166804671,1.994778094402609,1.398523750654931,2.0048641378473397,200,94,200,80,0.8353681488517851,1.4316191193797154,True,2,True,PASS,True,200,80,-33452.75927752355,-33453.493280131894,0.47,0.47998395230344915,23.2699448040622,0.07925338655674256,0,1.0,Zc-like,41,NOT_REJECTED
0.41468463266210165,1.8467983946270579,1.3371997178755919,1.8445537172302207,200,158,200,80,1.1437294187711913,1.0013943854445302,True,2,True,PASS,True,200,80,-32668.429819137895,-32668.637161454226,0.79,0.8127413877134926,22.672075967353575,0.09629002867469742,0,1.0,Zc-like,39,NOT_REJECTED
2.596404240495758,1.9178793110849983,1.3417169684162218,1.8360979577570273,200,56,200,80,1.4829996225908173,1.0574792904835553,True,2,True,PASS,True,200,80,-33710.39504323712,-33711.69324535737,0.28,0.27302221315261654,23.32753048162238,0.08771757836811754,0,1.0,Zc-like,37,NOT_REJECTED
0.4332460198493209,1.939897451292427,1.4721791187630515,1.7756843225973646,200,167,200,80,1.0207346024681672,1.1405292728433503,True,2,True,PASS,True,200,80,-33566.40386395411,-33566.620486964035,0.835,0.8052334771208954,23.476498937665728,0.10343393451881881,0,1.0,Zc-like,32,NOT_REJECTED
0.24645272828638554,1.9135881762771987,1.2282856363563042,1.9332532400601328,200,175,200,80,0.9557688834041786,0.9612543490404857,True,2,True,PASS,True,200,80,-33105.929531724134,-33106.05275808828,0.875,0.8840635196279352,26.3796033444776,0.10628160666989125,0,1.0,Zc-like,44,NOT_REJECTED
1.056503207073547,1.912774413468269,1.349550453757729,1.9035096146247044,200,115,200,80,1.0276383125155066,0.9665445692139125,True,2,True,PASS,True,200,80,-33281.82464658623,-33282.35289818977,0.575,0.5896349847005025,23.9280831206494,0.09813557285867731,0,1.0,Zc-like,38,NOT_REJECTED
0.07567545666825026,1.8309832526371337,1.2817271063222506,1.808200361198538,200,189,200,80,0.7057736439517218,0.828001567821916,True,2,True,PASS,True,200,80,-33526.16792681275,-33526.20576454108,0.945,0.9628691745996865,0.5369967036301807,0.003113308990160581,0,1.0,Zc-like,35,NOT_REJECTED
1.9784089552267687,1.7019470102098058,1.243488778380197,1.525739272259514,200,65,200,80,1.0532470658286581,0.9555847979759684,True,2,True,PASS,True,200,80,-33679.547331492984,-33680.5365359706,0.325,0.3718724062065276,23.135374514939755,0.08616201165224141,0,1.0,Zc-like,49,NOT_REJECTED
